ORDER #,QUANTITY_ORDERED,PRICE,DISCOUNT,ORDER_NUMBER,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCT,?CUSTOMER NAME,PHONE,ADDRESS,CITY_COUNTRY,STATE,DEAL_SIZE,LAST NAME CONTACT,FIRST NAME CONTACT
10342,38,100,29,11,Shipped,4,11,2004,Classic Cars,Australian Collectors Co,03 9520 4555,Level 3,"Melbourne, Australia",Victoria,Medium,Ferguson,Peter
10355,25,100,18,2,Shipped,4,12,2004,Classic Cars,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Medium,Freyre,Diego
10363,28,5818,17,13,Shipped,1,1,2005,Classic Cars,Suominen Souveniers,+358 9 8045 555,,"Espoo, Finland",,Small,Suominen,Kalle
10378,49,6714,9,8,Shipped,1,2,2005,Classic Cars,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Medium,Freyre,Diego
10390,49,100,7,3,Shipped,1,3,2005,Classic Cars,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Medium,Nelson,Valarie
10110,42,6129,7,9,Shipped,1,3,2003,Classic Cars,AV Stores Co,171 5551555,,"Manchester, UK",,Small,Ashworth,Victoria
10124,23,5773,10,8,Shipped,2,5,2003,Classic Cars,Signal Gift Stores,7025551838,,"Las Vegas, USA",NV,Small,King,Sue
10148,29,8125,9,2,Shipped,3,9,2003,Classic Cars,"Anna""s Decorations Ltd",02 9936 8555,Level 15,"North Sydney, Australia",NSW,Small,"O""Hara",Anna
10161,25,8054,19,1,Shipped,4,10,2003,Classic Cars,Heintze Collectables,86 21 3555,,"Aaarhus, Denmark",,Small,Ibsen,Palle
10173,39,7198,10,15,Shipped,4,11,2003,Classic Cars,Rovelli Gifts,35640555,,"Bergamo, Italy",,Small,Rovelli,Giovanni
10182,44,6984,8,12,Shipped,4,11,2003,Classic Cars,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Medium,Nelson,Valarie
10193,25,7626,23,16,Shipped,4,11,2003,Classic Cars,Australian Collectables Ltd,61938446555,,"Glen Waverly, Australia",Victoria,Small,Connery,Sean
10204,45,7626,6,6,Shipped,4,12,2003,Classic Cars,Muscle Machine Inc,2125557413,Suite 400,"NYC, USA",NY,Medium,Young,Jeff
10213,25,8339,15,2,Shipped,1,1,2004,Classic Cars,Double Decker Gift Stores Ltd,171 5557555,,"London, UK",,Small,Hardy,Thomas
10227,37,5773,13,12,Shipped,1,3,2004,Classic Cars,Saveley & Henriot Co,78325555,,"Lyon, France",,Small,Saveley,Mary
10241,30,6699,25,4,Shipped,2,4,2004,Classic Cars,Mini Caravy,88601555,,"Strasbourg, France",,Small,Citeaux,Frederique
10267,36,7555,17,1,Shipped,3,7,2004,Classic Cars,Muscle Machine Inc,2125557413,Suite 400,"NYC, USA",NY,Small,Young,Jeff
10279,26,6058,11,1,Shipped,3,8,2004,Classic Cars,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Small,Freyre,Diego
10288,23,7341,21,7,Shipped,3,9,2004,Classic Cars,Handji Gifts& Co,+65 224 1555,2nd Floor,"Singapore, Singapore",,Small,Victorino,Wendy
10302,23,727,29,3,Shipped,4,10,2003,Classic Cars,UK Collectables Ltd,171 5552282,,"Liverpool, UK",,Small,Devon,Elizabeth
10311,25,6699,11,2,Shipped,4,10,2004,Classic Cars,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Small,Freyre,Diego
10332,21,100,19,3,Shipped,4,11,2004,Classic Cars,AV Stores Co,171 5551555,,"Manchester, UK",,Medium,Ashworth,Victoria
10344,26,6343,29,5,Shipped,4,11,2004,Classic Cars,Marseille Mini Autos,91244555,,"Marseille, France",,Small,Lebihan,Laurence
10367,44,8525,26,9,Resolved,1,1,2005,Classic Cars,Toys4GrownUpscom,6265557265,,"Pasadena, USA",CA,Medium,Young,Julie
10380,24,100,29,2,Shipped,1,2,2005,Classic Cars,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Medium,Freyre,Diego
10407,66,6699,25,4,On Hold,2,4,2005,Classic Cars,The Sharp Gifts Warehouse,4085553659,,"San Jose, USA",CA,Medium,Frick,Sue
10420,36,5773,24,7,In Process,2,5,2005,Classic Cars,Souveniers And Things Co,+61 2 9495 8555,Level 6,"Chatswood, Australia",NSW,Small,Huxley,Adrian
10110,36,8525,6,13,Shipped,1,3,2003,Classic Cars,AV Stores Co,171 5551555,,"Manchester, UK",,Medium,Ashworth,Victoria
10124,22,779,10,12,Shipped,2,5,2003,Classic Cars,Signal Gift Stores,7025551838,,"Las Vegas, USA",NV,Small,King,Sue
10148,25,6026,13,6,Shipped,3,9,2003,Classic Cars,"Anna""s Decorations Ltd",02 9936 8555,Level 15,"North Sydney, Australia",NSW,Small,"O""Hara",Anna
10161,37,7276,28,5,Shipped,4,10,2003,Classic Cars,Heintze Collectables,86 21 3555,,"Aaarhus, Denmark",,Small,Ibsen,Palle
10172,32,7569,24,3,Shipped,4,11,2003,Classic Cars,Gift Depot Inc,2035552570,,"Bridgewater, USA",CT,Small,King,Julie
10182,47,7422,5,16,Shipped,4,11,2003,Classic Cars,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Medium,Nelson,Valarie
10192,37,6982,28,4,Shipped,4,11,2003,Classic Cars,Online Diecast Creations Co,6035558647,,"Nashua, USA",NH,Small,Young,Valarie
10204,20,6247,6,10,Shipped,4,12,2003,Classic Cars,Muscle Machine Inc,2125557413,Suite 400,"NYC, USA",NY,Small,Young,Jeff
10212,41,8231,13,3,Shipped,1,1,2004,Classic Cars,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Medium,Freyre,Diego
10226,21,6026,9,1,Shipped,1,2,2004,Classic Cars,Collectable Mini Designs Co,7605558146,,"San Diego, USA",CA,Small,Thompson,Valarie
10241,22,7643,28,8,Shipped,2,4,2004,Classic Cars,Mini Caravy,88601555,,"Strasbourg, France",,Small,Citeaux,Frederique
10267,40,801,20,5,Shipped,3,7,2004,Classic Cars,Muscle Machine Inc,2125557413,Suite 400,"NYC, USA",NY,Medium,Young,Jeff
10279,32,7496,6,5,Shipped,3,8,2004,Classic Cars,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Small,Freyre,Diego
10288,36,6614,17,11,Shipped,3,9,2004,Classic Cars,Handji Gifts& Co,+65 224 1555,2nd Floor,"Singapore, Singapore",,Small,Victorino,Wendy
10301,27,7202,17,1,Shipped,4,10,2003,Classic Cars,Norway Gifts By Mail Co,+47 2212 1555,,"Oslo, Norway",,Small,Klaeboe,Jan
10311,26,8745,23,6,Shipped,4,10,2004,Classic Cars,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Small,Freyre,Diego
10321,30,7055,30,3,Shipped,4,11,2004,Classic Cars,FunGiftIdeascom,5085552555,,"New Bedford, USA",MA,Small,Benitez,Violeta
10332,23,5684,15,4,Shipped,4,11,2004,Classic Cars,AV Stores Co,171 5551555,,"Manchester, UK",,Small,Ashworth,Victoria
10344,29,5953,12,7,Shipped,4,11,2004,Classic Cars,Marseille Mini Autos,91244555,,"Marseille, France",,Small,Lebihan,Laurence
10367,21,6037,24,10,Resolved,1,1,2005,Classic Cars,Toys4GrownUpscom,6265557265,,"Pasadena, USA",CA,Small,Young,Julie
10380,34,100,18,3,Shipped,1,2,2005,Classic Cars,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Medium,Freyre,Diego
10407,26,7643,6,8,On Hold,2,4,2005,Classic Cars,The Sharp Gifts Warehouse,4085553659,,"San Jose, USA",CA,Small,Frick,Sue
10420,60,6467,8,11,In Process,2,5,2005,Classic Cars,Souveniers And Things Co,+61 2 9495 8555,Level 6,"Chatswood, Australia",NSW,Medium,Huxley,Adrian
10104,35,5549,21,6,Shipped,1,1,2003,Classic Cars,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Small,Freyre,Diego
10115,47,6936,29,2,Shipped,2,4,2003,Classic Cars,Classic Legends Inc,2125558493,Suite 750,"NYC, USA",NY,Medium,Hernandez,Maria
10127,20,6069,13,8,Shipped,2,6,2003,Classic Cars,Muscle Machine Inc,2125557413,Suite 400,"NYC, USA",NY,Small,Young,Jeff
10141,20,5433,14,2,Shipped,3,8,2003,Classic Cars,Suominen Souveniers,+358 9 8045 555,,"Espoo, Finland",,Small,Suominen,Kalle
10152,25,6531,7,4,Shipped,3,9,2003,Classic Cars,Australian Gift Network Co,61738446555,,"South Brisbane, Australia",Queensland,Small,Calaghan,Tony
10165,25,6936,27,9,Shipped,4,10,2003,Classic Cars,Dragon Souveniers Ltd,+65 221 7555,,"Singapore, Singapore",,Small,Natividad,Eric
10176,27,6878,25,8,Shipped,4,11,2003,Classic Cars,"L""ordine Souveniers",522556555,,"Reggio Emilia, Italy",,Small,Moroni,Maurizio
10184,31,6011,21,3,Shipped,4,11,2003,Classic Cars,Iberia Gift Imports Corp,95 555 82 82,,"Sevilla, Spain",,Small,Roel,Jose Pedro
10195,44,6647,6,3,Shipped,4,11,2003,Classic Cars,Mini Classics,9145554562,,"White Plains, USA",NY,Small,Frick,Steve
10207,49,4682,9,4,Shipped,4,12,2003,Classic Cars,Diecast Collectables,6175552555,,"Boston, USA",MA,Small,Franco,Valarie
10220,26,5607,29,8,Shipped,1,2,2004,Classic Cars,Clover Collections Co,+353 1862 1555,Floor No 4,"Dublin, Ireland",,Small,Cassidy,Dean
10230,36,5433,14,6,Shipped,1,3,2004,Classic Cars,Blauer See Auto Co,+49 69 66 90 2555,,"Frankfurt, Germany",,Small,Keitel,Roland
10246,44,526,26,2,Shipped,2,5,2004,Classic Cars,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Small,Freyre,Diego
10259,28,4682,27,1,Shipped,2,6,2004,Classic Cars,Handji Gifts& Co,+65 224 1555,2nd Floor,"Singapore, Singapore",,Small,Victorino,Wendy
10271,45,6474,15,2,Shipped,3,7,2004,Classic Cars,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Small,Nelson,Valarie
10282,29,4682,23,11,Shipped,3,8,2004,Classic Cars,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Small,Nelson,Valarie
10292,40,5375,11,5,Shipped,3,9,2004,Classic Cars,Land of Toys Inc,2125557818,,"NYC, USA",NY,Small,Yu,Kwai
10305,45,6185,25,2,Shipped,4,10,2004,Classic Cars,"Marta""s Replicas Co",6175558555,,"Cambridge, USA",MA,Small,Hernandez,Marta
10314,44,5318,27,11,Shipped,4,10,2004,Classic Cars,Heintze Collectables,86 21 3555,,"Aaarhus, Denmark",,Small,Ibsen,Palle
10324,25,6916,30,14,Shipped,4,11,2004,Classic Cars,Vitachrome Inc,2125551500,Suite 101,"NYC, USA",NY,Small,Frick,Michael
10336,45,100,25,4,Shipped,4,11,2004,Classic Cars,"La Corne D""abondance Co",1 42342555,,"Paris, France",,Medium,Bertrand,Marie
10349,48,474,25,4,Shipped,4,12,2004,Classic Cars,Muscle Machine Inc,2125557413,Suite 400,"NYC, USA",NY,Small,Young,Jeff
10358,44,6076,9,14,Shipped,4,12,2004,Classic Cars,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Small,Freyre,Diego
10371,25,9727,13,12,Shipped,1,1,2005,Classic Cars,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Small,Nelson,Valarie
10383,22,9176,13,2,Shipped,1,2,2005,Classic Cars,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Small,Freyre,Diego
10394,31,5029,23,2,Shipped,1,3,2005,Classic Cars,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Small,Freyre,Diego
10412,21,526,19,2,Shipped,2,5,2005,Classic Cars,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Small,Freyre,Diego
10425,55,4682,9,1,In Process,2,5,2005,Classic Cars,La Rochelle Gifts,40678555,,"Nantes, France",,Small,Labrune,Janine
10107,25,100,16,3,Shipped,1,2,2003,Motorcycles,Land of Toys Inc,2125557818,,"NYC, USA",NY,Small,Yu,Kwai
10120,35,9805,6,1,Shipped,2,4,2003,Motorcycles,Australian Collectors Co,03 9520 4555,Level 3,"Melbourne, Australia",Victoria,Medium,Ferguson,Peter
10134,35,9354,30,3,Shipped,3,7,2003,Motorcycles,Lyon Souveniers,+33 1 46 62 7555,,"Paris, France",,Medium,Da Cunha,Daniel
10145,43,958,23,7,Shipped,3,8,2003,Motorcycles,Toys4GrownUpscom,6265557265,,"Pasadena, USA",CA,Medium,Young,Julie
10159,44,100,21,15,Shipped,4,10,2003,Motorcycles,Corporate Gift Ideas Co,6505551386,,"San Francisco, USA",CA,Medium,Brown,Julie
10168,50,100,20,2,Shipped,4,10,2003,Motorcycles,Technics Stores Inc,6505556809,,"Burlingame, USA",CA,Medium,Hirano,Juri
10180,48,100,28,10,Shipped,4,11,2003,Motorcycles,Daedalus Designs Imports,20161555,,"Lille, France",,Medium,Rance,Martine
10188,25,100,17,2,Shipped,4,11,2003,Motorcycles,Herkku Gifts,+47 2267 3215,,"Bergen, Norway",,Small,Oeztan,Veysel
10201,39,100,10,3,Shipped,4,12,2003,Motorcycles,Mini Wheels Co,6505555787,,"San Francisco, USA",CA,Medium,Murphy,Julie
10211,25,9016,19,15,Shipped,1,1,2004,Motorcycles,Auto Canal Petit,1 47556555,,"Paris, France",,Small,Perrier,Dominique
10223,32,9129,12,2,Shipped,1,2,2004,Motorcycles,Australian Collectors Co,03 9520 4555,Level 3,"Melbourne, Australia",Victoria,Small,Ferguson,Peter
10237,20,100,21,8,Shipped,2,4,2004,Motorcycles,Vitachrome Inc,2125551500,Suite 101,"NYC, USA",NY,Small,Frick,Michael
10251,26,100,20,3,Shipped,2,5,2004,Motorcycles,Tekni Collectables Inc,2015559350,,"Newark, USA",NJ,Small,Brown,William
10263,42,100,15,3,Shipped,2,6,2004,Motorcycles,Gift Depot Inc,2035552570,,"Bridgewater, USA",CT,Medium,King,Julie
10275,21,100,18,2,Shipped,3,7,2004,Motorcycles,La Rochelle Gifts,40678555,,"Nantes, France",,Small,Labrune,Janine
10285,34,100,28,7,Shipped,3,8,2004,Motorcycles,"Marta""s Replicas Co",6175558555,,"Cambridge, USA",MA,Medium,Hernandez,Marta
10299,47,100,25,10,Shipped,3,9,2004,Motorcycles,Toys of Finland Co,90224 8555,,"Helsinki, Finland",,Medium,Karttunen,Matti
10309,21,100,15,6,Shipped,4,10,2004,Motorcycles,Baane Mini Imports,0798 9555,,"Stavern, Norway",,Small,Bergulfsen,Jonas
10318,48,100,15,2,Shipped,4,11,2004,Motorcycles,Diecast Classics Inc,2155551555,,"Allentown, USA",PA,Medium,Yu,Kyung
10329,30,8778,24,7,Shipped,4,11,2004,Motorcycles,Land of Toys Inc,2125557818,,"NYC, USA",NY,Small,Yu,Kwai
10339,27,8439,8,10,Shipped,4,11,2004,Motorcycles,Tokyo Collectables Ltd,+81 3 3584 0555,,"Minatoku, Japan",Tokyo,Small,Shimamura,Akiko
10362,50,9692,16,2,Shipped,1,1,2005,Motorcycles,Technics Stores Inc,6505556809,,"Burlingame, USA",CA,Medium,Hirano,Juri
10374,38,100,26,6,Shipped,1,2,2005,Motorcycles,Australian Gift Network Co,61738446555,,"South Brisbane, Australia",Queensland,Medium,Calaghan,Tony
10389,45,100,18,1,Shipped,1,3,2005,Motorcycles,Scandinavian Gift Ideas,069534 6555,,"Boras, Sweden",,Medium,Larsson,Maria
10403,46,100,15,8,Shipped,2,4,2005,Motorcycles,UK Collectables Ltd,171 5552282,,"Liverpool, UK",,Medium,Devon,Elizabeth
10417,35,100,21,3,Disputed,2,5,2005,Motorcycles,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Medium,Freyre,Diego
10110,29,5937,25,15,Shipped,1,3,2003,Classic Cars,AV Stores Co,171 5551555,,"Manchester, UK",,Small,Ashworth,Victoria
10123,50,5987,18,1,Shipped,2,5,2003,Classic Cars,Atelier graphique,40322555,,"Nantes, France",,Small,Schmitt,Carine
10137,26,4981,10,1,Shipped,3,7,2003,Classic Cars,Reims Collectables,26471555,,"Reims, France",,Small,Henriot,Paul
10148,47,5685,14,8,Shipped,3,9,2003,Classic Cars,"Anna""s Decorations Ltd",02 9936 8555,Level 15,"North Sydney, Australia",NSW,Small,"O""Hara",Anna
10161,23,5333,27,7,Shipped,4,10,2003,Classic Cars,Heintze Collectables,86 21 3555,,"Aaarhus, Denmark",,Small,Ibsen,Palle
10172,34,4276,28,5,Shipped,4,11,2003,Classic Cars,Gift Depot Inc,2035552570,,"Bridgewater, USA",CT,Small,King,Julie
10181,34,5383,15,1,Shipped,4,11,2003,Classic Cars,Herkku Gifts,+47 2267 3215,,"Bergen, Norway",,Small,Oeztan,Veysel
10192,47,5383,28,6,Shipped,4,11,2003,Classic Cars,Online Diecast Creations Co,6035558647,,"Nashua, USA",NH,Small,Young,Valarie
10204,45,4981,19,12,Shipped,4,12,2003,Classic Cars,Muscle Machine Inc,2125557413,Suite 400,"NYC, USA",NY,Small,Young,Jeff
10212,45,5333,23,5,Shipped,1,1,2004,Classic Cars,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Small,Freyre,Diego
10226,36,4327,9,3,Shipped,1,2,2004,Classic Cars,Collectable Mini Designs Co,7605558146,,"San Diego, USA",CA,Small,Thompson,Valarie
10241,21,4025,25,10,Shipped,2,4,2004,Classic Cars,Mini Caravy,88601555,,"Strasbourg, France",,Small,Citeaux,Frederique
10266,28,483,7,1,Shipped,3,7,2004,Classic Cars,"L""ordine Souveniers",522556555,,"Reggio Emilia, Italy",,Small,Moroni,Maurizio
10278,35,4528,12,1,Shipped,3,8,2004,Classic Cars,Signal Gift Stores,7025551838,,"Las Vegas, USA",NV,Small,King,Sue
10288,50,5232,20,13,Shipped,3,9,2004,Classic Cars,Handji Gifts& Co,+65 224 1555,2nd Floor,"Singapore, Singapore",,Small,Victorino,Wendy
10301,22,5132,24,3,Shipped,4,10,2003,Classic Cars,Norway Gifts By Mail Co,+47 2212 1555,,"Oslo, Norway",,Small,Klaeboe,Jan
10311,45,493,22,8,Shipped,4,10,2004,Classic Cars,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Small,Freyre,Diego
10321,48,4226,25,5,Shipped,4,11,2004,Classic Cars,FunGiftIdeascom,5085552555,,"New Bedford, USA",MA,Small,Benitez,Violeta
10332,20,8796,25,5,Shipped,4,11,2004,Classic Cars,AV Stores Co,171 5551555,,"Manchester, UK",,Small,Ashworth,Victoria
10343,27,3621,7,6,Shipped,4,11,2004,Classic Cars,Reims Collectables,26471555,,"Reims, France",,Small,Henriot,Paul
10367,38,385,19,11,Resolved,1,1,2005,Classic Cars,Toys4GrownUpscom,6265557265,,"Pasadena, USA",CA,Small,Young,Julie
10379,32,100,12,3,Shipped,1,2,2005,Classic Cars,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Medium,Freyre,Diego
10407,64,4025,24,10,On Hold,2,4,2005,Classic Cars,The Sharp Gifts Warehouse,4085553659,,"San Jose, USA",CA,Small,Frick,Sue
10420,37,6037,13,13,In Process,2,5,2005,Classic Cars,Souveniers And Things Co,+61 2 9495 8555,Level 6,"Chatswood, Australia",NSW,Small,Huxley,Adrian
10106,28,8863,19,4,Shipped,1,2,2003,Planes,Rovelli Gifts,35640555,,"Bergamo, Italy",,Small,Rovelli,Giovanni
10120,39,100,6,10,Shipped,2,4,2003,Planes,Australian Collectors Co,03 9520 4555,Level 3,"Melbourne, Australia",Victoria,Medium,Ferguson,Peter
10133,41,941,15,5,Shipped,2,6,2003,Planes,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Medium,Freyre,Diego
10145,40,8754,27,16,Shipped,3,8,2003,Planes,Toys4GrownUpscom,6265557265,,"Pasadena, USA",CA,Medium,Young,Julie
10168,49,100,29,11,Shipped,4,10,2003,Planes,Technics Stores Inc,6505556809,,"Burlingame, USA",CA,Medium,Hirano,Juri
10210,27,9848,13,9,Shipped,1,1,2004,Planes,Osaka Souveniers Co,+81 06 6342 5555,,"Osaka, Japan",Osaka,Small,Kentary,Mory
10223,34,100,22,11,Shipped,1,2,2004,Planes,Australian Collectors Co,03 9520 4555,Level 3,"Melbourne, Australia",Victoria,Medium,Ferguson,Peter
10235,23,9629,23,5,Shipped,2,4,2004,Planes,Royal Canadian Collectables Ltd,604 5554555,,"Tsawassen, Canada",BC,Small,Lincoln,Elizabeth
10250,31,8863,30,6,Shipped,2,5,2004,Planes,The Sharp Gifts Warehouse,4085553659,,"San Jose, USA",CA,Small,Frick,Sue
10262,34,9738,28,1,Cancelled,2,6,2004,Planes,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Medium,Freyre,Diego
10275,25,952,23,11,Shipped,3,7,2004,Planes,La Rochelle Gifts,40678555,,"Nantes, France",,Small,Labrune,Janine
10284,22,100,18,3,Shipped,3,8,2004,Planes,Norway Gifts By Mail Co,+47 2212 1555,,"Oslo, Norway",,Small,Klaeboe,Jan
10297,32,100,8,6,Shipped,3,9,2004,Planes,Clover Collections Co,+353 1862 1555,Floor No 4,"Dublin, Ireland",,Medium,Cassidy,Dean
10308,31,100,6,9,Shipped,4,10,2004,Planes,Mini Classics,9145554562,,"White Plains, USA",NY,Medium,Frick,Steve
10316,25,100,8,1,Shipped,4,11,2004,Planes,giftsbymailcouk,198 5558888,,"Cowes, UK",Isle of Wight,Small,Bennett,Helen
10328,47,8754,5,14,Shipped,4,11,2004,Planes,Rovelli Gifts,35640555,,"Bergamo, Italy",,Medium,Rovelli,Giovanni
10339,21,5065,22,7,Shipped,4,11,2004,Planes,Tokyo Collectables Ltd,+81 3 3584 0555,,"Minatoku, Japan",Tokyo,Small,Shimamura,Akiko
10353,28,7173,6,2,Shipped,4,12,2004,Planes,Gift Ideas Corp,2035554407,,"Glendale, USA",CT,Small,Lewis,Dan
10374,46,941,7,3,Shipped,1,2,2005,Planes,Australian Gift Network Co,61738446555,,"South Brisbane, Australia",Queensland,Medium,Calaghan,Tony
10386,33,4171,18,11,Resolved,1,3,2005,Planes,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Small,Freyre,Diego
10398,43,100,17,16,Shipped,1,3,2005,Planes,Reims Collectables,26471555,,"Reims, France",,Medium,Henriot,Paul
10401,38,9629,9,5,On Hold,2,4,2005,Planes,Tekni Collectables Inc,2015559350,,"Newark, USA",NJ,Medium,Brown,William
10416,47,8863,11,6,Shipped,2,5,2005,Planes,"L""ordine Souveniers",522556555,,"Reggio Emilia, Italy",,Medium,Moroni,Maurizio
10101,45,312,8,3,Shipped,1,1,2003,Vintage Cars,Blauer See Auto Co,+49 69 66 90 2555,,"Frankfurt, Germany",,Small,Keitel,Roland
10110,20,3551,27,3,Shipped,1,3,2003,Vintage Cars,AV Stores Co,171 5551555,,"Manchester, UK",,Small,Ashworth,Victoria
10124,45,3784,15,2,Shipped,2,5,2003,Vintage Cars,Signal Gift Stores,7025551838,,"Las Vegas, USA",NV,Small,King,Sue
10149,36,3319,27,7,Shipped,3,9,2003,Vintage Cars,Signal Collectibles Ltd,4155554312,,"Brisbane, USA",CA,Small,Taylor,Sue
10162,37,2722,18,5,Shipped,4,10,2003,Vintage Cars,Corporate Gift Ideas Co,6505551386,,"San Francisco, USA",CA,Small,Brown,Julie
10173,31,3153,24,9,Shipped,4,11,2003,Vintage Cars,Rovelli Gifts,35640555,,"Bergamo, Italy",,Small,Rovelli,Giovanni
10182,39,3684,14,6,Shipped,4,11,2003,Vintage Cars,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Small,Nelson,Valarie
10193,26,2921,24,10,Shipped,4,11,2003,Vintage Cars,Australian Collectables Ltd,61938446555,,"Glen Waverly, Australia",Victoria,Small,Connery,Sean
10205,32,3717,14,5,Shipped,4,12,2003,Vintage Cars,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Small,Freyre,Diego
10214,20,3419,23,3,Shipped,1,1,2004,Vintage Cars,Corrida Auto Replicas Ltd,91 555 22 82,,"Madrid, Spain",,Small,Sommer,Martn
10227,42,2921,5,6,Shipped,1,3,2004,Vintage Cars,Saveley & Henriot Co,78325555,,"Lyon, France",,Small,Saveley,Mary
10243,33,2954,24,1,Shipped,2,4,2004,Vintage Cars,Diecast Collectables,6175552555,,"Boston, USA",MA,Small,Franco,Valarie
10280,20,2888,28,12,Shipped,3,8,2004,Vintage Cars,Amica Models & Co,114988555,,"Torino, Italy",,Small,Accorti,Paolo
10288,29,3817,21,1,Shipped,3,9,2004,Vintage Cars,Handji Gifts& Co,+65 224 1555,2nd Floor,"Singapore, Singapore",,Small,Victorino,Wendy
10304,23,302,5,16,Shipped,4,10,2004,Vintage Cars,Auto Assoc & Cie,30598555,,"Versailles, France",,Small,Tonini,Daniel
10312,39,2954,5,13,Shipped,4,10,2004,Vintage Cars,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Small,Nelson,Valarie
10322,20,100,25,3,Shipped,4,11,2004,Vintage Cars,Online Diecast Creations Co,6035558647,,"Nashua, USA",NH,Small,Young,Valarie
10332,45,8191,5,6,Shipped,4,11,2004,Vintage Cars,AV Stores Co,171 5551555,,"Manchester, UK",,Medium,Ashworth,Victoria
10344,20,3518,11,6,Shipped,4,11,2004,Vintage Cars,Marseille Mini Autos,91244555,,"Marseille, France",,Small,Lebihan,Laurence
10356,48,100,15,5,Shipped,4,12,2004,Vintage Cars,Lyon Souveniers,+33 1 46 62 7555,,"Paris, France",,Large,Da Cunha,Daniel
10367,23,3629,20,13,Resolved,1,1,2005,Vintage Cars,Toys4GrownUpscom,6265557265,,"Pasadena, USA",CA,Small,Young,Julie
10380,32,7056,9,4,Shipped,1,2,2005,Vintage Cars,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Small,Freyre,Diego
10391,33,100,13,8,Shipped,1,3,2005,Vintage Cars,"Anna""s Decorations Ltd",02 9936 8555,Level 15,"North Sydney, Australia",NSW,Large,"O""Hara",Anna
10409,61,2954,18,1,Shipped,2,4,2005,Vintage Cars,Handji Gifts& Co,+65 224 1555,2nd Floor,"Singapore, Singapore",,Small,Victorino,Wendy
10420,45,2688,9,1,In Process,2,5,2005,Vintage Cars,Souveniers And Things Co,+61 2 9495 8555,Level 6,"Chatswood, Australia",NSW,Small,Huxley,Adrian
10107,38,8303,23,7,Shipped,1,2,2003,Motorcycles,Land of Toys Inc,2125557818,,"NYC, USA",NY,Medium,Yu,Kwai
10120,34,8379,9,5,Shipped,2,4,2003,Motorcycles,Australian Collectors Co,03 9520 4555,Level 3,"Melbourne, Australia",Victoria,Small,Ferguson,Peter
10134,43,8303,5,7,Shipped,3,7,2003,Motorcycles,Lyon Souveniers,+33 1 46 62 7555,,"Paris, France",,Medium,Da Cunha,Daniel
10145,47,8303,11,11,Shipped,3,8,2003,Motorcycles,Toys4GrownUpscom,6265557265,,"Pasadena, USA",CA,Medium,Young,Julie
10158,22,6703,19,1,Shipped,4,10,2003,Motorcycles,Baane Mini Imports,0798 9555,,"Stavern, Norway",,Small,Bergulfsen,Jonas
10168,29,7541,12,6,Shipped,4,10,2003,Motorcycles,Technics Stores Inc,6505556809,,"Burlingame, USA",CA,Small,Hirano,Juri
10180,28,6855,9,14,Shipped,4,11,2003,Motorcycles,Daedalus Designs Imports,20161555,,"Lille, France",,Small,Rance,Martine
10188,40,914,13,6,Shipped,4,11,2003,Motorcycles,Herkku Gifts,+47 2267 3215,,"Bergen, Norway",,Medium,Oeztan,Veysel
10201,25,7388,12,7,Shipped,4,12,2003,Motorcycles,Mini Wheels Co,6505555787,,"San Francisco, USA",CA,Small,Murphy,Julie
